고유번호,지역,상호,상표,주소,전화번호,셀프여부, 품질인증주유소, 전산보고주유소
A0033685,경남 하동군,옥종농협주유소 북천지점,NH-OIL,경남 하동군 북천면 가리골길 4,055-884-0734,일반,N,Y
A0000216,경남 산청군,원지주유소(SK),SK에너지,경남 산청군 신안면 원지로 6-3,055-974-3333,일반,N,Y
A0009961,경남 산청군,우리주유소,GS칼텍스,경남 산청군 산청읍 웅석봉로 49,055-973-1075,일반,N,N
A0026688,경남 산청군,(주)은장 양촌주유소/충전소,S-OIL,경남 산청군 오부면 산청대로 2293,055-974-0081,셀프,N,N
A0029232,경남 산청군,관동주유소,GS칼텍스,경남 산청군 생초면 산청대로 2675,055-972-5180,셀프,N,N
A0029683,경남 산청군,덕천강주유소(SK),SK에너지,경남 산청군 단성면 옥단로 1871,055-973-4222,일반,N,N
A0029698,경남 산청군,석풍주유소,알뜰주유소,경남 산청군 신안면 산청대로 1169,055-973-8991,셀프,N,N
A0029705,경남 산청군,생초주유소,GS칼텍스,경남 산청군 생초면 산수로 1040,055-972-1948,일반,N,N
A0029709,경남 산청군,금호주유소(산청),GS칼텍스,경남 산청군 산청읍 산수로 422,055-973-5466,일반,N,N
A0029711,경남 산청군,천왕봉주유소,S-OIL,경남 산청군 시천면 지리산대로 1270,055-973-6262,셀프,N,N
A0029758,경남 산청군,한결(산청),S-OIL,경남 산청군 산청읍 친환경로2665번길 19-14,055-973-9216,셀프,N,N
A0029763,경남 산청군,고속주유소,S-OIL,경남 산청군 금서면 친환경로 2582,055-973-5162,셀프,N,Y
A0029773,경남 산청군,경남주유소,HD현대오일뱅크,경남 산청군 산청읍 꽃봉산로 166,055-973-5144,일반,N,N
A0029821,경남 산청군,차탄셀프주유소,SK에너지,경남 산청군 산청읍 산청대로 2083,055-974-8000,셀프,N,Y
A0029850,경남 산청군,만두주유소,HD현대오일뱅크,경남 산청군 신안면 지리산대로 3683,055-973-6700,일반,N,Y
A0029867,경남 산청군,삼거리주유소,HD현대오일뱅크,경남 산청군 생비량면 지리산대로 4761,055-973-9989,일반,N,N
A0029918,경남 산청군,차황주유소,GS칼텍스,경남 산청군 차황면 신차로 1787,055-972-7025,일반,N,Y
A0029920,경남 산청군,경호주유소,자가상표,경남 산청군 산청읍 자신길 12,055-973-9926,일반,N,N
A0029955,경남 산청군,진달래주유소,HD현대오일뱅크,경남 산청군 신안면 산청대로 839,055-973-4747,셀프,N,N
A0029960,경남 산청군,만남주유소,HD현대오일뱅크,경남 산청군 산청읍 산청대로 2142,055-974-0772,셀프,N,N
A0029967,경남 산청군,남북주유소,S-OIL,경남 산청군 시천면 지리산대로 3825,055-973-5189,셀프,N,N
A0029996,경남 산청군,웅석주유소,GS칼텍스,경남 산청군 산청읍 산청대로 1812,055-973-5166,일반,N,N
A0030021,경남 산청군,생초IC주유소,알뜰주유소,경남 산청군 생초면 경호로 553-3,055-973-0089,셀프,N,N
A0030068,경남 산청군,대원주유소,HD현대오일뱅크,경남 산청군 삼장면 평촌유평로 4,055-972-8200,일반,N,N
A0030074,경남 산청군,신원주유소,SK에너지,경남 산청군 시천면 남명로 354,055-973-3956,일반,N,N
A0030094,경남 산청군,강성주유소,S-OIL,경남 산청군 단성면 지리산대로 3184,055-973-4445,셀프,N,Y
A0030097,경남 산청군,덕산주유소,알뜰주유소,경상남도 산청군 시천면 남명로 214 (시천면),055-972-9046,셀프,N,Y
A0030099,경남 산청군,단계주유소,HD현대오일뱅크,경남 산청군 신안면 신차로 481,055-972-3046,셀프,N,N
A0030101,경남 산청군,금호주유소(생비량),GS칼텍스,경남 산청군 생비량면 지리산대로 4279,055-972-7399,일반,N,N
A0030108,경남 산청군,지리산주유소,GS칼텍스,경남 산청군 단성면 지리산대로 2336,055-973-8607,셀프,N,N
A0030119,경남 산청군,㈜대교 산청(대전방향)주유소/충전소,알뜰(ex),경남 산청군 단성면 통영대전고속도로 76,055-973-6138,셀프,Y,Y
A0030143,경남 산청군,산청군농협금서주유소,NH-OIL,경남 산청군 금서면 친환경로 2540,055-970-2564,일반,N,Y
A0030144,경남 산청군,산청군농협단성지소,NH-OIL,경남 산청군 단성면 목화로 954,055-970-2699,일반,N,Y
A0030184,경남 산청군,㈜대교 산청(통영방향)주유소/충전소,알뜰(ex),경남 산청군 단성면 통영대전고속도로 77,055-973-8902,셀프,Y,Y
A0000050,경남 함양군,동산주유소,알뜰주유소,경남 함양군 함양읍 고운로 570,055-964-2221,일반,N,Y
A0022859,경남 함양군,백천주유소,HD현대오일뱅크,경남 함양군 함양읍 고운로 453,055-963-2660,일반,N,N
A0026677,경남 함양군,은장지곡주유소,SK에너지,경남 함양군 지곡면 함양로 1750,055-964-0113,일반,N,N
A0029203,경남 함양군,덕유관광주유소,SK에너지,경남 함양군 서상면 서상로 269,055-963-0028,일반,N,N
A0029205,경남 함양군,(유)물레방아주유소,SK에너지,경남 함양군 함양읍 한들로 92,055-963-9999,일반,N,N
A0029207,경남 함양군,휴천(유림)주유소(현대),HD현대오일뱅크,경남 함양군 휴천면 천왕봉로 2445,055-963-8977,일반,N,Y
A0029208,경남 함양군,(주)알뜰함양주유소,알뜰주유소,경남 함양군 함양읍 함양로 804,055-963-2100,셀프,Y,Y
A0029211,경남 함양군,농월정주유소,SK에너지,경남 함양군 안의면 육십령로 3145,055-962-0707,일반,N,N
A0029212,경남 함양군,대왕주유소,S-OIL,경남 함양군 함양읍 함양로 561,055-963-9377,셀프,N,N
A0029236,경남 함양군,경호주유소,GS칼텍스,경남 함양군 서하면 육십령로 2005,055-963-0555,일반,N,N
A0029240,경남 함양군,본통주유소,GS칼텍스,경남 함양군 수동면 거함대로 136-11,055-963-7697,셀프,N,Y
A0029272,경남 함양군,백운주유소,S-OIL,경남 함양군 병곡면 함양남서로 1932,055-963-8493,일반,N,N
A0029282,경남 함양군,개봉주유소,S-OIL,경남 함양군 지곡면 함양로 1808,055-962-4521,셀프,N,Y
A0029289,경남 함양군,함양IC주유소,S-OIL,경남 함양군 함양읍 고운로 341,055-964-9933,일반,N,Y
A0029306,경남 함양군,남척주유소(함양),SK에너지,경남 함양군 함양읍 고운로 94,055-963-2325,일반,N,Y
A0029311,경남 함양군,마천주유소,SK에너지,경남 함양군 마천면 군자길 19,055-962-5072,일반,N,N
A0029313,경남 함양군,금호주유소,SK에너지,경남 함양군 안의면 거함대로 1656,055-962-0033,일반,N,Y
A0029331,경남 함양군,(주)서부주유소,SK에너지,경남 함양군 함양읍 함양로 1038,055-964-2348,일반,N,N
A0029332,경남 함양군,호남주유소,SK에너지,경남 함양군 함양읍 함양로 1175,055-963-1188,일반,N,N
A0029342,경남 함양군,함양농협 유림주유소,NH-OIL,경남 함양군 유림면 화촌장항로 5,055-963-7997,일반,N,Y
A0029343,경남 함양군,지곡농협주유소,NH-OIL,경남 함양군 지곡면 지곡창촌길 14,055-964-6400,일반,N,Y
A0029357,경남 함양군,지리산새마을금고주유소,SK에너지,경남 함양군 함양읍 고운로 104,055-963-5260,일반,N,Y
A0029358,경남 함양군,안의농협주유소,NH-OIL,경남 함양군 안의면 광풍로 82-6,055-964-0691,일반,Y,Y
A0029367,경남 함양군,시카프관광개발(주) 함양(하남)주유소/충전소,알뜰(ex),경남 함양군 지곡면 효산길 23-11,055-964-1041,셀프,Y,Y
A0029368,경남 함양군,시카프관광개발(주) 함양(통영)주유소,알뜰(ex),경남 함양군 지곡면 효산길 23-31,055-963-8762,셀프,Y,Y
A0033636,경남 함양군,지리산마천 농협 클린주유소,NH-OIL,경남 함양군 마천면 천왕봉로 1178,055-962-5155,일반,N,Y
A0033655,경남 함양군,호산주유소,SK에너지,경남 함양군 휴천면 목현옥매로 221,055-972-5605,셀프,N,N
A0000763,경남 거창군,대동주유소,S-OIL,경남 거창군 거창읍 거열로 229,055-944-5149,셀프,N,N
A0023384,경남 거창군,대호주유소,자가상표,경남 거창군 남하면 영서로 510,055-945-1484,일반,N,N
A0027385,경남 거창군,중동주유소,자가상표,경남 거창군 거창읍 거창대로 4,055-944-7640,일반,N,N
A0027825,경남 거창군,푸른주유소,S-OIL,경남 거창군 마리면 거안로 659,055-941-0814,일반,N,N
A0029192,경남 거창군,아림주유소,GS칼텍스,경남 거창군 거창읍 거열로4길 92,055-943-4994,일반,N,N
A0029193,경남 거창군,거창고속IC주유소,GS칼텍스,경남 거창군 거창읍 창동로 75,055-945-1195,일반,N,N
A0029213,경남 거창군,웅양주유소,S-OIL,경남 거창군 웅양면 웅양로 1475,055-943-1031,일반,N,N
A0029215,경남 거창군,코끼리주유소(SK),SK에너지,경남 거창군 거창읍 밤티재로 1275,055-945-3377,일반,N,N
A0029216,경남 거창군,위천중앙주유소,SK에너지,경남 거창군 위천면 원학길 294,055-943-0018,일반,N,N
A0029218,경남 거창군,원동주유소,S-OIL,경남 거창군 거창읍 주곡로 500,055-942-1855,일반,N,N
A0029224,경남 거창군,주상주유소,HD현대오일뱅크,경남 거창군 주상면 주곡로 634,055-943-0995,일반,N,N
A0029229,경남 거창군,상동주유소,GS칼텍스,경남 거창군 거창읍 거열로 84,055-943-3697,셀프,N,N
A0029238,경남 거창군,가북주유소,SK에너지,경남 거창군 가북면 용암로 10,055-942-4948,일반,N,N
A0029246,경남 거창군,화성주유소,HD현대오일뱅크,경남 거창군 거창읍 중앙로1길 99,055-945-0813,일반,N,N
A0029257,경남 거창군,한들주유소,S-OIL,경남 거창군 거창읍 거함대로5길 37,055-945-2700,셀프,N,N
A0029258,경남 거창군,국농소주유소,GS칼텍스,경남 거창군 거창읍 밤티재로 1326,055-943-8451,일반,N,N
A0029259,경남 거창군,남거창농협신원지점주유소,NH-OIL,경남 거창군 신원면 신차로 3099,055-942-8614,일반,N,Y
A0029262,경남 거창군,거창주유소,GS칼텍스,경남 거창군 거창읍 거열로 155,055-944-2705,일반,N,N
A0029267,경남 거창군,덕유산주유소,HD현대오일뱅크,경남 거창군 주상면 빼재로 1224,055-942-7143,일반,N,N
A0029286,경남 거창군,거창대로주유소,SK에너지,경남 거창군 거창읍 거열로 198 (거창읍),055-944-8384,셀프,N,N
A0029298,경남 거창군,거창소만주유소,HD현대오일뱅크,경남 거창군 거창읍 창동로 180,055-945-5151,셀프,N,N
A0029327,경남 거창군,우리영농조합법인 농민주유소,GS칼텍스,경남 거창군 마리면 거안로 886,055-943-9997,일반,N,N
A0029334,경남 거창군,수승대농협주유소,NH-OIL,경남 거창군 마리면 빼재로 19,055-942-5151,일반,Y,Y
A0029335,경남 거창군,동거창농협,NH-OIL,경남 거창군 가조면 가조가야로 1051,055-943-1040,일반,Y,Y
A0029337,경남 거창군,남거창농협주유소,NH-OIL,경남 거창군 남상면 수남로 1841,055-944-0040,일반,N,Y
A0029347,경남 거창군,북부농협 하성지소,NH-OIL,경남 거창군 웅양면 웅양로 2313,055-944-9901,일반,N,Y
A0029359,경남 거창군,거창농협주유소,NH-OIL,경남 거창군 거창읍 거함대로 3179,055-944-5104,일반,Y,Y
A0029361,경남 거창군,거창사과원예농협주유소,NH-OIL,경남 거창군 거창읍 수남로 2245,055-945-5150,셀프,Y,Y
A0029369,경남 거창군,(주)승진에너지 거창(대구방향)주유소,알뜰(ex),경남 거창군 가조면 가조가야로 1523,055-941-0863,셀프,Y,Y
A0029370,경남 거창군,㈜승진에너지 거창(광주방향)주유소/충전소,알뜰(ex),경남 거창군 가조면 가조가야로 1543-81,055-941-0863,셀프,Y,Y
A0030287,경남 거창군,3교주유소,S-OIL,경남 거창군 거창읍 거열로 22,055-944-5656,일반,N,N
A0033710,경남 거창군,북부농협고제지점,NH-OIL,경남 거창군 고제면 입석1길 7,055-942-7541,일반,N,N
A0026889,경남 합천군,합천탑주유소,S-OIL,경남 합천군 용주면 합천호수로 855,055-933-3511,일반,N,N
A0029198,경남 합천군,하신주유소(현대),HD현대오일뱅크,경남 합천군 쌍책면 쌍쌍로 26,055-933-0503,셀프,N,N
A0029206,경남 합천군,청덕주유소,HD현대오일뱅크,경남 합천군 청덕면 동부로 1751,055-932-8607,일반,N,N
A0029214,경남 합천군,새터주유소,HD현대오일뱅크,경남 합천군 삼가면 삼가로 139,055-931-6999,일반,N,N
A0029222,경남 합천군,쌍용주유소,S-OIL,경남 합천군 율곡면 낙민1길 15,055-932-4999,셀프,N,Y
A0029228,경남 합천군,적교주유소,HD현대오일뱅크,경남 합천군 청덕면 동부로 2490,055-931-9488,일반,N,N
A0029230,경남 합천군,묘산주유소,HD현대오일뱅크,경남 합천군 묘산면 영서로 1748,055-931-8545,일반,N,N
A0029235,경남 합천군,합천주유소,SK에너지,경남 합천군 합천읍 충효로 28,055-932-5846,일반,N,N
A0029266,경남 합천군,숭산주유소,SK에너지,경남 합천군 가야면 가조가야로 2378-1,055-933-8483,일반,N,N
A0029290,경남 합천군,동산주유소,HD현대오일뱅크,경남 합천군 초계면 동부로 1045,055-931-1153,일반,N,N
A0029291,경남 합천군,대경주유소,S-OIL,경남 합천군 대양면 동부로 3,055-933-3300,일반,N,N
A0029302,경남 합천군,금양주유소,SK에너지,경남 합천군 합천읍 대야로 1168,055-931-1533,일반,N,N
A0029303,경남 합천군,부경주유소,S-OIL,경남 합천군 쌍백면 쌍백중앙로 162-10,055-931-0503,셀프,N,N
A0029304,경남 합천군,갑산주유소,GS칼텍스,경남 합천군 율곡면 동부로 552,055-931-8783,셀프,N,Y
A0029315,경남 합천군,초계주유소,S-OIL,경남 합천군 초계면 초계중앙로 92,055-932-8999,셀프,N,Y
A0029316,경남 합천군,삼양주유소,S-OIL,경남 합천군 대병면 서부로 2030,055-933-7151,일반,N,N
A0029317,경남 합천군,가야산주유소,GS칼텍스,경남 합천군 야로면 가야산로 490,055-931-7661,일반,N,N
A0029319,경남 합천군,동일주유소,GS칼텍스,경남 합천군 묘산면 묘산로 189,055-932-6097,셀프,N,Y
A0029322,경남 합천군,대양주유소,S-OIL,경남 합천군 대양면 대야로 63,055-931-7458,일반,N,N
A0029323,경남 합천군,삼가주유소,GS칼텍스,경남 합천군 삼가면 삼가로 347,055-932-4526,일반,N,N
A0029324,경남 합천군,행복한주유소,SK에너지,경남 합천군 대양면 대야로 677,055-932-0356,일반,N,N
A0029325,경남 합천군,우성주유소,GS칼텍스,경남 합천군 쌍백면 합천대로 1108,055-931-0605,일반,N,N
A0029330,경남 합천군,(주)동성현대주유소,HD현대오일뱅크,경남 합천군 대양면 대야로 748,055-934-0091,일반,N,N
A0029344,경남 합천군,가야농협주유소,NH-OIL,경남 합천군 가야면 가야시장로 27,055-931-5133,일반,N,Y
A0029348,경남 합천군,합천동부농협주유소,NH-OIL,경남 합천군 초계면 동부로 1155,055-932-1485,일반,N,Y
A0029355,경남 합천군,합천새남부농협 쌍백지점주유소,NH-OIL,경남 합천군 쌍백면 청정로 3,055-930-2530,일반,N,Y
A0029356,경남 합천군,합천새남부농협가회지점,NH-OIL,경남 합천군 가회면 황매산로 34,055-930-2511,일반,N,Y
A0029360,경남 합천군,합천농협주유소,NH-OIL,경남 합천군 합천읍 대야로 904,055-933-8600,일반,Y,Y
A0029362,경남 합천군,가야농협야로주유소,NH-OIL,경남 합천군 야로면 가야산로 680,055-931-5151,셀프,N,Y
A0029363,경남 합천군,합천호농협주유소,NH-OIL,경남 합천군 용주면 고품용덕길 6,055-933-5151,일반,N,Y
A0027039,부산 중구,고려주유소,SK에너지,부산 중구 대청로 153 (중앙동5가),051-469-1288,일반,N,N
A0027113,부산 서구,동방석유(주)직영 모든주유소,SK에너지,부산 서구 감천로 227 (암남동),051-244-5151,셀프,N,Y
A0027121,부산 서구,남부주유소 (송도아랫길),GS칼텍스,부산 서구 충무대로 150 (남부민동),051-255-9528,일반,N,N
A0027154,부산 서구,남항대교주유소,SK에너지,부산 서구 충무대로 108 (암남동),051-231-5145,셀프,N,N
A0027162,부산 서구,지에스칼텍스㈜ 대성주유소,GS칼텍스,부산 서구 충무대로 126 (남부민동),051-257-2601,셀프,N,Y
A0027190,부산 서구,(주)디시에너지 운동장,HD현대오일뱅크,부산 서구 보수대로 220 (동대신제3동),051-243-0444,셀프,N,N
A0027217,부산 서구,고려주유소 대신점,S-OIL,부산 서구 대영로 88,051-912-7555,셀프,N,Y
